name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,0,286617971,,,,,primary,0,103.6096571,36.1409844,,,
,1,286618002,,,,,primary,0,103.6118756,36.4951373,,,
,2,286618058,,,,,primary,0,103.6098757,36.1410101,,,
,4,286619059,,,,,primary,0,103.7917336,36.0722128,,,
,7,286619117,,,,,primary,0,103.6910212,36.0902166,,,
,8,286619129,,,,,primary,0,103.6098975,36.1402655,,,
,10,306085037,,,,,trunk,0,95.4639699,41.0722632,,,
,12,306085152,,,,,trunk,1,95.5041137,41.1047564,,,
,13,306201228,,,,,secondary,0,93.8288755,40.3492137,,,
,14,306201282,,,,,secondary,0,94.0749283,40.1651567,,,
,15,306201301,,,,,secondary,0,94.3270115,39.9737228,,,
,16,306201304,,,,,trunk,0,94.3288211,39.9734609,,,
,17,306201322,,,,,trunk,0,94.5549806,40.0856273,,,
,18,306201325,,,,,primary,0,94.5839196,40.1052039,,,
,20,306201378,,,,,secondary,0,94.6684486,40.110954,,,
,21,306209305,,,,,primary,0,94.7207458,40.1435002,,,
,22,306209365,,,,,secondary,0,94.8166288,40.0702995,,,
,23,306210162,,,,,primary,0,94.6569915,40.1406954,,,
,24,312486170,,,,,secondary,0,94.5838994,40.1174118,,,
,25,312486175,,,,,primary,0,94.6025362,40.1141581,,,
,26,313726355,,,,,primary,0,94.8900842,40.1633689,,,
,28,313726993,,,,,secondary,0,95.7777002,40.508903,,,
,29,313729532,,,,,secondary,0,95.7733852,40.5551648,,,
,36,313730167,,,,,trunk,0,97.0501036,40.3354207,,,
,38,313731718,,,,,trunk,0,95.465607,41.0737059,,,
,39,313731768,,,,,motorway,0,95.621629,40.7920777,,,
,40,313732867,,,,,primary,0,97.0365085,40.2915128,,,
,41,313734310,,,,,secondary,0,97.045809,40.2777634,,,
,42,313734350,,,,,trunk,0,97.0865993,40.2658445,,,
,51,313735065,motorway_junction,,,,motorway,0,98.1164611,39.802051,,,
,52,313735066,,,,,motorway,0,98.1182181,39.8013602,,,
,54,313735087,,,,,primary,0,98.1302105,39.798102,,,
,55,313735089,,,,,primary,0,98.1313287,39.7984233,,,
,60,313735126,,,,,secondary,0,98.225651,39.7961277,,,
,61,313735163,,,,,secondary,0,98.2309575,39.7964041,,,
,62,313735165,,,,,secondary,0,98.231995,39.7957017,,,
,63,313735167,,,,,secondary,0,98.2420607,39.7950762,,,
,64,313735174,,,,,secondary,0,98.2566899,39.7932711,,,
,66,313736243,,,,,secondary,0,98.2989008,39.7868396,,,
,67,313736263,,,,,secondary,0,98.3269946,39.781942,,,
,68,313736269,,,,,trunk,0,98.3409714,39.77986,,,
,70,313736356,,,,,secondary,0,98.4948443,39.7494083,,,
,71,313736369,,,,,secondary,0,98.5006975,39.737669,,,
,72,313736371,,,,,primary,0,98.5009995,39.7366518,,,
,73,313736373,,,,,secondary,0,98.5019186,39.7367662,,,
,74,313736515,,,signal,,secondary,0,98.5185674,39.7340665,,,
,75,313736541,traffic_signals,,signal,,primary,0,98.5393984,39.7231652,,,
,76,313736798,,,,,trunk,0,99.35553,39.2533619,,,
,79,313736918,,,,,secondary,0,99.7985547,39.3070848,,,
,80,313736937,,,,,secondary,0,99.8214442,39.3723362,,,
,81,313736940,,,,,secondary,0,99.8155584,39.3742794,,,
,84,313738071,,,,,trunk,0,100.1020883,39.1616001,,,
,85,313738072,,,,,trunk,0,100.1030912,39.1597794,,,
,86,313738092,,,,,trunk,0,100.1284916,39.1567764,,,
,87,313738107,,,,,trunk,0,100.1675723,39.1510727,,,
,88,313738112,,,,,secondary,0,100.17171,39.147165,,,
,89,313738191,,,,,trunk,0,100.2782079,39.0889127,,,
,91,313738455,,,,,trunk,0,100.433914,38.9928629,,,
,92,313738487,,,,,trunk,0,100.4328365,38.9509614,,,
,93,313738525,,,,,secondary,0,100.4548891,38.9364399,,,
,95,313742084,,,,,trunk,0,101.0550571,38.8234001,,,
,97,313742161,,,,,trunk,0,101.0936823,38.7831166,,,
,98,313742290,,,,,motorway,0,101.1710884,38.7550383,,,
,100,313742830,,,,,trunk,0,101.5705171,38.4077187,,,
,103,313743075,,,,,motorway,0,101.7034042,38.3368645,,,
,104,313743289,motorway_junction,,,,motorway,0,101.9611895,38.2376207,,,
,105,313768284,,,,,trunk,0,102.0160676,38.2291579,,,
,106,313768576,,,,,primary,0,102.6135556,37.9310177,,,
,107,313768582,,,,,primary,0,102.6134775,37.9277929,,,
,108,313772046,,,,,secondary,0,102.6347534,37.9277392,,,
,110,313772048,,,,,primary,0,102.6133943,37.9209502,,,
,111,313772049,,,,,secondary,0,102.6346697,37.920785,,,
,112,313772113,,,,,secondary,0,102.6346903,37.9226908,,,
,113,313772134,,,,,secondary,0,102.6358491,37.9022381,,,
,114,313772141,,,,,secondary,0,102.6408119,37.8946901,,,
,119,313772296,,,,,trunk,0,102.8986106,37.486368,,,
,122,313772991,,,,,trunk,0,103.1324402,36.9731841,,,
,127,313773179,,,,,trunk,0,103.2602044,36.740161,,,
,128,313773220,,,,,secondary,0,102.6348043,37.9340749,,,
,129,313773975,,,,,trunk,0,103.2761029,36.7020979,,,
,130,313773979,,,,,trunk,0,103.276219,36.6979342,,,
,136,313774321,,,,,trunk,0,103.4467456,36.1768693,,,
,139,313774601,,,,,primary,0,103.7048988,36.0765243,,,
,140,313774629,,,,,primary,0,103.7873942,36.0651392,,,
,141,313774641,,,,,primary,0,103.8098088,36.0568029,,,
,143,313774657,crossing,,,,primary,0,103.8146352,36.0551591,,,
,144,313774672,crossing,,,,secondary,0,103.8236134,36.0546566,,,
,146,313775754,,,,,secondary,0,103.8810568,36.0421034,,,
,147,313775835,,,,,trunk,0,103.9714822,36.0012339,,,
,148,313775845,,,,,trunk,0,103.9878809,35.9956947,,,
,156,313776349,,,,,secondary,0,104.1933649,35.8934283,,,
,168,313776494,,,,,trunk,0,104.2885173,35.7965906,,,
,169,313776498,,,,,trunk,0,104.2897393,35.7957551,,,
,183,313776688,,,,,trunk,0,104.454964,35.7094,,,
,185,313776855,,,,,trunk,0,104.5911933,35.640836,,,
,187,313776868,,,,,primary,0,104.6029346,35.6142435,,,
,188,313776881,,,,,primary,0,104.6283508,35.5813703,,,
,189,313776889,,,,,secondary,0,104.6256337,35.5803308,,,
,190,313777601,,,,,primary,1,104.6355625,35.5462055,,,
,192,313778143,,,,,primary,0,104.6627603,35.0107639,,,
,193,313778149,,,,,primary,0,104.6474528,35.0014475,,,
,194,313778178,,,,,secondary,0,104.6973395,34.9502541,,,
,195,313778187,,,,,trunk,0,104.6936252,34.9481109,,,
,196,313778191,,,,,trunk,0,104.7013953,34.9441335,,,
,198,313778245,,,,,trunk,0,104.7335341,34.8556754,,,
,201,313778277,,,,,trunk,0,104.7926556,34.78024,,,
,220,313779601,,,,,trunk,0,105.3047193,34.7366567,,,
,221,313779618,,,,,trunk,0,105.315102,34.7372432,,,
,222,313779624,,,,,trunk,0,105.3223152,34.7315592,,,
,232,313780145,,,,,trunk,0,105.3842991,34.6490466,,,
,237,313780277,,,,,trunk,0,105.3831154,34.6364429,,,
,238,313780287,,,,,trunk,0,105.3832139,34.636081,,,
,241,313780404,,,,,trunk,0,105.3779319,34.625878,,,
,255,313780756,,,,,trunk,0,105.686498,34.5684303,,,
,257,313780799,,,,,primary,0,105.8900224,34.5465156,,,
,258,313780862,,,,,primary,0,105.9409313,34.4490019,,,
,263,313782237,,,,,trunk,0,105.9550722,34.5372846,,,
,292,313782919,,,,,trunk,0,106.5565308,34.481485,,,
,305,314130778,,,,,trunk,1,106.7493221,34.3648162,,,
,307,355223786,,,,,primary,1,93.4297602,38.9129489,,,
,308,427665702,,,,,secondary,1,101.7893018,39.1159229,,,
,309,427665825,,,,,primary,0,102.4158177,38.8922875,,,
,310,427666995,,,,,primary,1,102.8224915,39.3810948,,,
,311,427667767,,,,,primary,0,102.21732,38.5194032,,,
,312,427667827,,,,,secondary,0,102.190213,38.5101314,,,
,313,427667877,,,,,primary,0,102.1796231,38.503673,,,
,314,427667962,,,,,secondary,0,102.1914332,38.5193881,,,
,315,427667969,,,,,secondary,0,102.1914342,38.517927,,,
,316,427667972,,,,,primary,0,102.1752742,38.5081425,,,
,317,427668009,,,,,secondary,0,102.1914176,38.5243404,,,
,318,427668013,,,,,secondary,0,102.2196001,38.5243522,,,
,319,427670018,,,,,secondary,0,102.1921665,38.5081345,,,
,320,427670020,,,,,secondary,0,102.185837,38.5145566,,,
,321,427670021,,,,,secondary,0,102.1817839,38.5187055,,,
,322,427670022,,,,,secondary,0,102.1811029,38.5243428,,,
,323,427678398,,,,,secondary,0,103.836372,36.054126,,,
,324,427678420,,,,,secondary,0,103.7617102,36.0829291,,,
,325,427678430,,,,,trunk,0,103.7753973,36.0766719,,,
,328,427681387,,,,,motorway,0,103.4595862,36.1782422,,,
,329,427681403,,,,,motorway,0,103.4580351,36.1773386,,,
,330,427681408,,,,,motorway,0,103.4587506,36.1773107,,,
,331,427681409,,,,,motorway,0,103.4657299,36.1757902,,,
,334,427681421,,,,,motorway,0,103.4943025,36.1830709,,,
,335,427681426,,,,,motorway,0,103.5006111,36.1840407,,,
,336,427681432,,,,,motorway,0,103.5232081,36.1818193,,,
,337,427681444,motorway_junction,,,,motorway,0,103.5505038,36.1857339,,,
,338,427681456,,,,,motorway,0,103.5618025,36.1853799,,,
,339,427681468,,,,,motorway,0,103.582017,36.1923,,,
,344,427681500,motorway_junction,,,,motorway,0,103.5825189,36.3330273,,,
,346,427681539,,,,,motorway,0,103.5809969,36.3437221,,,
,356,427681813,motorway_junction,,,,motorway,0,103.2833231,36.7008248,,,
,363,427681935,,,,,motorway,0,103.2062257,36.8071141,,,
,366,427681963,,,,,motorway,0,103.184338,36.874835,,,
,377,427682177,,,,,motorway,0,102.821483,37.654782,,,
,378,427682179,motorway_junction,,,,motorway,0,102.825031,37.651229,,,
,380,427682193,motorway_junction,,,,motorway,0,102.869295,37.577947,,,
,389,427682402,,,,,motorway,0,102.6897923,37.8184095,,,
,391,427682407,,,,,motorway,0,102.6739973,37.8356476,,,
,392,427682412,,,,,motorway,0,102.682482,37.828082,,,
,398,427682633,,,,,motorway,0,102.0769936,38.2052223,,,
,403,427682983,,,,,motorway,0,101.129527,38.792303,,,
,404,427682985,,,,,motorway,1,101.131577,38.791642,,,
,405,427682994,,,,,motorway,1,101.1337597,38.7910814,,,
,407,427683082,motorway_junction,,,,motorway,0,101.13723,38.7894,,,
,408,427683083,,,,,motorway,0,101.1703634,38.7562859,,,
,411,427683138,motorway_junction,,,,motorway,0,100.6967621,38.9014866,,,
,414,427683260,motorway_junction,,,,motorway,0,100.8444156,38.8522614,,,
,415,427683275,,,,,motorway,0,100.1660885,39.0941392,,,
,420,427683427,motorway_junction,,,,motorway,0,99.7907628,39.2854865,,,
,432,427683773,motorway_junction,,,,motorway,0,99.6012842,39.2744215,,,
,433,427683775,,,,,motorway,0,99.5937481,39.2724357,,,
,436,427683828,,,,,motorway,0,99.7248013,39.3015183,,,
,441,427683895,,,,,motorway,0,99.1424052,39.3456752,,,
,442,427683896,,,,,motorway,0,99.1431227,39.3450612,,,
,443,427683938,,,,,motorway,0,99.25748,39.3230327,,,
,448,427683987,,,,,motorway,0,98.6133303,39.6605376,,,
,453,427684553,motorway_junction,,,,motorway,0,98.2970306,39.7566706,,,
,455,427685880,,,,,trunk,0,103.4646679,36.1769696,,,
,456,429104617,,,,,motorway,0,95.8287259,40.5388946,,,
,460,429909429,,,,,secondary,0,103.8701257,36.0502616,,,
,461,429909467,,,,,secondary,0,103.8954816,36.045158,,,
,463,429909495,,,,,secondary,0,103.9263753,36.0492156,,,
,467,429931996,,,,,trunk,1,107.7707408,35.2165491,,,
,468,429932128,,,,,trunk,0,107.6884142,35.2569173,,,
,471,429932241,,,,,trunk,0,107.4831824,35.3544404,,,
,472,429932243,,,,,trunk,0,107.483735,35.353877,,,
,474,429932263,,,,,trunk,0,107.4865271,35.3501712,,,
,475,429932269,,,,,trunk,0,107.4958906,35.3429625,,,
,479,429932364,,,,,motorway,0,107.3301354,35.3381881,,,
,482,429932375,,,,,trunk,0,107.3347029,35.3377066,,,
,484,429932425,,,,,trunk,0,106.7613202,35.5049974,,,
,486,429932429,,,,,secondary,0,106.7303095,35.5192608,,,
,487,429932474,,,,,trunk,0,106.6568122,35.5494218,,,
,488,429932476,,,,,secondary,0,106.6608476,35.548916,,,
,490,429932501,,,,,motorway,0,106.9861728,35.4365559,,,
,494,429932588,,,,,trunk,0,106.4297937,35.6486705,,,
,495,429932600,,,,,trunk,0,106.4326413,35.6472444,,,
,497,429932732,,,,,trunk,0,106.5034534,35.6439627,,,
,499,429933285,,,,,trunk,0,105.521869,35.6098292,,,
,500,429933312,,,,,trunk,0,105.632785,35.566927,,,
,501,429933339,,,,,trunk,0,105.6697311,35.5453077,,,
,502,429933340,,,,,trunk,0,105.6619473,35.5494951,,,
,503,429933378,,,,,trunk,0,105.367175,35.710702,,,
,504,429933380,,,,,trunk,0,105.365847,35.710322,,,
,505,429933441,,,,,trunk,0,105.396783,35.691387,,,
,506,429933533,,,,,trunk,0,104.9805027,35.7304957,,,
,507,429933562,,,,,trunk,0,104.8492663,35.6604436,,,
,509,429933779,,,,,trunk,0,105.0582065,35.6829122,,,
,515,429933920,,,,,motorway,0,104.3020715,35.7790605,,,
,516,429933967,,,,,trunk,0,104.66928,35.665122,,,
,517,429933973,,,,,trunk,0,104.6681499,35.6651082,,,
,523,429934082,motorway_junction,,,,motorway,0,104.5362669,35.7170858,,,
,524,429934104,,,,,motorway,0,103.9985017,35.9784441,,,
,534,431401212,,,,,primary,0,101.0678026,38.8313408,,,
,538,431401573,,,,,primary,0,101.1867385,39.0003495,,,
,539,431401580,,,,,secondary,0,101.1863666,38.9999021,,,
,540,431401674,,,,,secondary,0,100.4677196,38.9182392,,,
,541,431401718,,,,,motorway,0,101.071262,38.8302761,,,
,542,431401728,,,,,primary,0,100.2684781,38.9508061,,,
,543,431401734,,,,,primary,0,100.3114299,38.9322219,,,
,546,431401791,,,,,primary,0,100.3426885,38.9146066,,,
,547,431401831,,,,,primary,0,100.0965982,38.9893016,,,
,548,431401850,,,,,secondary,0,100.0986711,38.9963417,,,
,560,431402238,,,,,primary,0,99.7639493,38.9026882,,,
,563,431402260,,,,,primary,0,99.6542251,38.8436147,,,
,564,431402289,,,,,primary,0,100.4342128,38.9273864,,,
,565,431402297,,,,,trunk,0,100.4887885,38.9380167,,,
,568,431402536,,,,,secondary,0,100.4442574,38.9323281,,,
,571,431405126,,,,,motorway,0,101.0702431,38.8330102,,,
,572,431405128,,,,,trunk,0,101.1098625,38.7724418,,,
,573,431439045,,,,,primary,1,100.237216,38.187277,,,
,574,431446345,,,,,trunk,1,100.934269,37.968648,,,
,577,471139616,,,,,secondary,0,102.4670239,33.4110514,,,
,578,471140191,,,,,secondary,1,102.4831409,33.3925338,,,
,579,471140192,,,,,secondary,1,102.4602424,33.4077872,,,
,581,471140311,,,,,secondary,0,102.4637547,33.4117347,,,
,585,471857008,,,,,primary,0,102.8456787,36.3459671,,,
,586,471857009,,,,,primary,0,102.8772045,36.3435904,,,
,587,512562627,,,,,secondary,0,94.8084862,40.0418201,,,
,588,512573856,crossing,,,,secondary,0,94.6633072,40.1409297,,,
,590,512574299,,,,,secondary,0,94.6637035,40.1408471,,,
,591,512574316,,,,,secondary,0,94.6640411,40.1408528,,,
,592,512574326,,,,,secondary,0,94.6640623,40.1410968,,,
,593,526710589,,,,,motorway,0,103.1577905,36.1988362,,,
,596,526710627,,,,,motorway,0,103.1748132,36.1973052,,,
,602,526710766,,,,,motorway,0,103.3161662,36.1642054,,,
,606,526711013,,,,,motorway,0,102.8266486,36.3328287,,,
,611,526711168,motorway_junction,,,,motorway,0,102.889702,36.317894,,,
,612,526711189,,,,,motorway,0,102.9051471,36.3064186,,,
,613,526711207,,,,,motorway,0,102.9111235,36.303972,,,
,614,526711224,,,,,motorway,0,102.9254313,36.3028567,,,
,615,526711231,,,,,motorway,0,102.9393246,36.3031403,,,
,617,526711238,,,,,motorway,0,102.9316426,36.3029414,,,
,628,526711536,,,,,motorway,0,103.8641929,36.0761492,,,
,629,526711539,,,,,motorway,0,103.8656556,36.0768364,,,
,633,526711592,motorway_junction,,,,motorway,0,103.8267814,36.1170216,,,
,634,526711593,,,,,motorway,0,103.8246538,36.1172577,,,
,643,526711741,,,,,motorway,0,103.8150117,36.1254634,,,
,645,526711842,,,,,motorway,0,103.8142062,36.204704,,,
,653,526711920,,,,,motorway,0,103.5932933,36.2822461,,,
,654,526711923,motorway_junction,,,,motorway,0,103.5997154,36.2916096,,,
,660,526711940,,,,,motorway,0,103.6955154,36.2933597,,,
,661,526711941,,,,,motorway,0,103.6935084,36.2967789,,,
,665,526711959,motorway_junction,,,,motorway,0,103.7959388,36.2307643,,,
,668,526711991,,,,,motorway,0,103.7837486,36.2376225,,,
,689,526712566,,,,,motorway,0,106.133677,34.345328,,,
,725,526712811,,,,,motorway,0,106.5146278,34.335428,,,
,735,526712892,,,,,motorway,0,106.6136228,34.3403852,,,
,749,526712979,,,,,motorway,0,106.6727935,34.3780673,,,
,764,526713634,,,,,trunk,0,105.6781364,34.6326409,,,
,765,526713684,,,,,trunk,0,105.6711427,34.6518892,,,
,766,526713710,,,,,trunk,0,105.6449607,34.6988192,,,
,767,526713711,,,,,trunk,0,105.6453197,34.6995574,,,
,768,526713712,motorway_junction,,,,trunk,0,105.6455499,34.7007057,,,
,780,526713991,,,,,primary,0,105.9182282,34.4745026,,,
,781,526714002,,,,,primary,0,105.919936,34.475056,,,
,782,526714009,,,,,motorway,0,105.9242738,34.4741205,,,
,786,526714103,,,,,motorway,0,105.922939,34.4753896,,,
,794,526714167,,,,,motorway,0,105.9858524,34.4558773,,,
,797,526714314,,,,,primary,0,105.8965813,34.5572443,,,
,800,526714465,,,,,trunk,0,105.544077,34.976544,,,
,801,526714469,,,,,trunk,0,105.5424693,34.9782306,,,
,802,526714474,,,,,trunk,0,105.5405337,34.9794972,,,
,803,526714477,,,,,trunk,0,105.5389987,34.9800209,,,
,804,526714649,,,,,trunk,0,105.635022,34.9262665,,,
,820,526715873,motorway_junction,,,,motorway,0,104.632093,35.5878348,,,
,823,526716182,,,,,motorway,0,104.595715,35.6357264,,,
,839,526717334,,,,,trunk,0,105.2465065,35.2147129,,,
,852,527776906,,,,,primary,0,102.5589911,35.1980498,,,
,853,527776911,,,,,primary,0,102.5599461,35.1986329,,,
,854,527776972,,,,,secondary,0,102.5360896,35.2054361,,,
,855,527776976,,,,,secondary,0,102.536147,35.2048968,,,
,856,527776977,,,,,primary,0,102.5361208,35.2030352,,,
,859,527779982,,,,,primary,0,102.8231981,35.2240962,,,
,861,527780076,,,,,trunk,0,102.769863,35.3026162,,,
,862,527780081,,,,,trunk,0,102.7702722,35.3061882,,,
,874,527780522,,,,,trunk,0,103.035002,35.472778,,,
,875,527780559,,,,,primary,0,103.0375786,35.4830736,,,
,876,527780582,,,,,primary,1,102.703437,35.592576,,,
,883,527805515,,,signal,,trunk,0,103.0644856,35.4870283,,,
,884,527805556,,,,,trunk,0,103.1093323,35.5088165,,,
,886,527805573,,,,,trunk,0,103.1245412,35.5175769,,,
,888,527805589,,,,,secondary,0,103.1390087,35.5296716,,,
,891,527805696,,,,,secondary,0,103.162874,35.677926,,,
,892,527805738,,,,,trunk,0,103.1903815,35.5901111,,,
,893,527805745,,,,,secondary,0,103.207795,35.574486,,,
,895,527805769,traffic_signals,,signal,,trunk,0,103.2143924,35.6052732,,,
,896,527806040,,,,,secondary,1,103.1475221,35.7580878,,,
,906,527807743,,,,,primary,0,103.3001034,35.9381039,,,
,907,527807752,,,,,trunk,0,103.3054308,35.9365227,,,
,911,527807837,,,,,trunk,0,103.3474724,35.9540668,,,
,913,527807869,,,,,trunk,0,103.3682208,35.9765477,,,
,914,527807870,,,,,trunk,0,103.3693476,35.9774089,,,
,918,527809064,,,,,trunk,0,103.5639693,36.1118978,,,
,920,627794049,,,,,secondary,0,102.9074135,34.9684843,,,
,921,627794053,,,,,secondary,0,102.904537,34.968004,,,
,922,627794056,,,,,trunk,0,102.9036486,34.9675163,,,
,923,627794110,,,,,trunk,0,102.9059303,34.9931354,,,
,924,627794112,,,,,secondary,0,102.9089121,34.9930012,,,
,925,627794127,,,,,trunk,0,102.9044886,35.002125,,,
,926,627794143,,,,,trunk,0,102.904965,35.002723,,,
,930,627794355,,,,,trunk,0,102.8232245,35.2041769,,,
,931,627794357,,,,,trunk,0,102.8231156,35.2012385,,,
,932,627794371,,,,,trunk,0,102.8235088,35.2243917,,,
,933,627796814,,,,,trunk,0,102.304341,34.3494341,,,
,935,627797167,,,,,trunk,0,102.4569703,34.5936939,,,
,937,627797170,,,,,primary,0,102.4578829,34.5947489,,,
,938,627797236,,,,,secondary,0,102.4844166,34.5881066,,,
,939,627797237,,,,,secondary,0,102.4840751,34.5874755,,,
,940,627797258,,,,,primary,0,102.486333,34.5916651,,,
,945,628593517,,,,,trunk,0,102.6435708,34.118119,,,
,946,628594286,,,,,trunk,1,102.7346807,34.0949064,,,
,957,632529584,,,,,trunk,0,105.9669342,33.8148124,,,
,969,632530782,,,,,primary,0,106.08015,33.768063,,,
,970,632530808,,,,,secondary,0,106.0825059,33.7692552,,,
,972,632530893,,,,,trunk,0,106.0363216,33.80612,,,
,973,632531050,,,,,secondary,0,106.0872026,33.788101,,,
,983,632532341,,,,,trunk,0,105.7898833,34.3503676,,,
,988,632532681,,,,,trunk,0,106.1893974,33.8321569,,,
,991,632533636,,,,,trunk,0,106.2260524,33.8686192,,,
,992,632533677,,,,,trunk,0,106.227792,33.861042,,,
,994,632535014,,,,,trunk,0,106.256462,33.925733,,,
,995,632535180,,,signal,,trunk,0,106.302313,33.913365,,,
,996,632535366,,,signal,,trunk,0,106.297977,33.918913,,,
,997,632535409,,,,,trunk,0,106.308593,33.906018,,,
,1008,632536501,,,,,trunk,1,106.462338,33.896298,,,
,1016,632540283,,,,,trunk,0,105.6854404,34.5657306,,,
,1017,632540365,,,,,secondary,0,105.7064378,34.5732862,,,
,1018,632540477,,,,,secondary,0,105.709215,34.579843,,,
,1019,632710808,,,,,primary,0,105.7580951,34.5814462,,,
,1020,632710812,,,,,primary,0,105.7584282,34.5812263,,,
,1021,632710813,,,,,primary,0,105.7606916,34.5796774,,,
,1022,632710844,,,,,secondary,0,105.7341716,34.5863533,,,
,1024,632711006,,,,,primary,0,105.7511871,34.5934994,,,
,1034,632712879,,,,,primary,0,105.8915363,34.5527692,,,
,1037,633124221,,,,,motorway,0,104.0066515,35.9702564,,,
,1038,633124222,motorway_junction,,,,motorway,0,103.9984146,35.9783853,,,
,1042,633124250,,,,,motorway,0,103.9768225,36.0011429,,,
,1043,633124276,,,,,trunk,0,103.8330845,36.0635413,,,
,1044,633124277,,,,,trunk,0,103.8329218,36.0667214,,,
,1045,633124301,,,,,secondary,0,103.8444339,36.0569675,,,
,1046,633124359,,,,,trunk,0,103.9336119,36.0433574,,,
,1049,633124399,,,,,motorway,0,104.3465479,35.7345638,,,
,1050,633124400,,,,,motorway,0,104.3473416,35.7347828,,,
,1054,633124434,motorway_junction,,,,motorway,0,104.2974954,35.8020194,,,
,1058,633124513,,,,,motorway,0,104.5375238,35.7162438,,,
,1074,633145137,motorway_junction,,,,motorway,0,103.5929791,36.2842709,,,
,1077,665062094,,,,,motorway,1,107.7670371,35.2305528,,,
,1078,665101020,,,,,secondary,1,104.4055455,35.6760754,,,
,1084,665101319,,,,,trunk,0,106.6282129,35.5656245,,,
,1085,665101323,,,,,secondary,0,106.639638,35.5519458,,,
,1090,665133059,,,,,secondary,1,103.8780619,36.0336,,,
,1093,665133295,,,,,primary,1,103.8573255,36.0597362,,,
,1094,665133350,,,,,secondary,1,103.8924985,36.0358032,,,
,1096,672742671,motorway_junction,,,,secondary,0,102.429703,35.1162429,,,
,1099,674157614,,,,,primary,0,102.0820698,38.3565285,,,
,1100,674157615,,,,,primary,0,102.0837784,38.3585635,,,
,1105,674164189,,,,,trunk,0,103.2270178,35.6101769,,,
,1106,674164202,,,,,trunk,0,103.259154,35.6332373,,,
,1107,674164204,,,,,trunk,0,103.259294,35.6337692,,,
,1108,674164213,,,,,trunk,0,103.2643057,35.6374491,,,
,1111,674164480,,,,,secondary,0,103.3814991,35.664007,,,
,1112,674164482,,,,,secondary,0,103.3806067,35.6640682,,,
,1114,674164529,,,,,trunk,0,103.3896483,35.665802,,,
,1118,674164897,,,,,trunk,0,103.3280497,35.902599,,,
,1124,683773532,,,,,trunk,0,102.9038054,34.9686877,,,
,1125,683773546,,,,,trunk,0,102.9095625,35.0044392,,,
,1126,683775635,,,,,secondary,0,102.55168,35.2019866,,,
,1127,683775719,,,,,trunk,0,103.3963291,35.6501505,,,
,1128,683775757,,,,,secondary,0,103.389339,35.66481,,,
,1129,683775759,,,,,trunk,0,103.3939213,35.6616498,,,
,1135,683776210,,,,,trunk,0,103.6521586,35.7284352,,,
,1136,683776246,,,,,motorway,0,103.6983071,35.7499794,,,
,1137,683776247,,,,,motorway,0,103.697584,35.7502368,,,
,1138,683776259,motorway_junction,,,,motorway,0,103.7019538,35.7516662,,,
,1145,683776358,,,,,motorway,0,103.76162,35.8430874,,,
,1146,683776399,,,,,motorway,0,103.7627784,35.9070227,,,
,1147,683776413,,,,,motorway,0,103.76221,35.917772,,,
,1154,683776538,,,,,motorway,0,103.7664738,35.9923231,,,
,1159,683776597,,,,,trunk,0,103.7676105,36.050083,,,
,1160,683776600,,,,,motorway,0,103.7678696,36.0494448,,,
,1161,683776613,,,,,trunk,0,103.7672688,36.0530244,,,
,1162,683776614,,,,,trunk,0,103.7671114,36.0514364,,,
,1163,683776618,,,,,trunk,0,103.7731578,36.060217,,,
,1169,683776694,,,,,primary,0,103.7870603,36.0603587,,,
,1170,683776697,,,,,primary,0,103.7858495,36.0654186,,,
,1172,779195786,,,,,motorway,0,101.9624883,38.2374018,,,
,1177,811272367,,,,,secondary,0,102.5098471,35.4063927,,,
,1178,811273043,,,,,secondary,0,102.4950455,35.37326,,,
,1179,811273559,,,,,secondary,0,102.5474571,35.2036323,,,
,1183,839737852,,,,,secondary,0,98.2892616,39.7653,,,
,1185,839737904,,,,,trunk,0,98.2272035,39.7948882,,,
,1186,839737915,,,,,trunk,0,98.2676589,39.7691472,,,
,1196,839738018,,,,,motorway,0,98.298474,39.7565615,,,
,1197,839738031,,,,,primary,0,98.2867725,39.7698691,,,
,1198,839738044,,,,,primary,0,98.2834299,39.7743182,,,
,1199,839738066,,,,,primary,0,98.2836506,39.7746088,,,
,1201,839738084,,,,,primary,0,98.2865518,39.7697926,,,
,1202,839738086,,,,,primary,0,98.285104,39.7747375,,,
,1205,839738121,,,,,primary,0,98.2923347,39.7609609,,,
,1206,839738136,,,,,secondary,0,98.2781115,39.7667851,,,
,1207,839738138,,,,,secondary,0,98.2307066,39.7957839,,,
,1211,839738160,,,,,trunk,0,98.2683015,39.7686204,,,
,1216,839738242,,,,,primary,0,98.2850133,39.7744397,,,
,1219,839738302,,,,,motorway,0,99.1422098,39.3456823,,,
,1221,839738309,,,,,motorway,0,98.61323,39.66044,,,
,1233,839738457,,,,,primary,0,98.2833467,39.773858,,,
,1235,840679822,,,,,trunk,0,94.3566676,39.6782816,,,
,1236,840680303,,,,,trunk,0,94.355309,39.6846975,,,
,1237,840680330,,,,,trunk,0,94.3124263,39.1567026,,,
,1238,840680361,,,,,trunk,0,94.2807582,39.5819353,,,
,1240,840680636,,,,,trunk,0,94.3595179,38.7884666,,,
,1241,840680646,,,,,trunk,0,94.3301796,39.6190554,,,
,1242,840680767,,,,,trunk,0,94.2693056,39.3208938,,,
